student_id,course_id,rank,preference_score
1118,1248,1,0.99
1118,1244,2,0.9
1118,1254,3,0.66
1118,1246,4,0.53
1118,1253,5,0.38
1118,1245,6,0.23
1119,1055,1,1.0
1119,1045,2,0.83
1119,1053,3,0.71
1119,1022,4,0.57
1119,1074,5,0.37
1119,1027,6,0.21
1120,1277,1,0.98
1120,1257,2,0.81
1120,1255,3,0.71
1120,1270,4,0.56
1121,1275,1,0.99
1121,1269,2,0.89
1121,1265,3,0.69
1121,1273,4,0.51
1122,1044,1,1.0
1122,1060,2,0.85
1122,1066,3,0.72
1122,1029,4,0.54
1122,1024,5,0.39
1122,1036,6,0.25
1123,1111,1,1.0
1123,1086,2,0.89
1123,1099,3,0.65
1123,1084,4,0.58
1123,1081,5,0.36
1123,1093,6,0.21
1124,1033,1,1.0
1124,1020,2,0.86
1124,1030,3,0.69
1124,1062,4,0.56
1124,1031,5,0.44
1125,1192,1,0.96
1125,1220,2,0.88
1125,1222,3,0.66
1125,1217,4,0.57
1125,1216,5,0.4
1126,1238,1,1.0
1126,1241,2,0.81
1126,1229,3,0.68
1126,1228,4,0.6
1126,1227,5,0.36
1126,1235,6,0.26
1127,1206,1,1.0
1127,1221,2,0.87
1127,1192,3,0.74
1127,1205,4,0.51
1127,1195,5,0.41
1128,1103,1,1.0
1128,1095,2,0.85
1128,1087,3,0.71
1129,1113,1,0.96
1129,1095,2,0.89
1129,1114,3,0.71
1129,1086,4,0.52
1129,1105,5,0.41
1129,1097,6,0.27
1130,1046,1,1.0
1130,1028,2,0.86
1130,1056,3,0.67
1131,1051,1,0.95
1131,1028,2,0.86
1131,1070,3,0.66
1132,1170,1,0.97
1132,1155,2,0.81
1132,1190,3,0.65
1133,1243,1,0.99
1133,1249,2,0.89
1133,1250,3,0.68
1133,1247,4,0.55
1133,1251,5,0.37
1133,1245,6,0.22
1134,1216,1,1.0
1134,1196,2,0.87
1134,1199,3,0.74
1134,1204,4,0.56
1134,1193,5,0.39
1135,1265,1,0.97
1135,1261,2,0.88
1135,1263,3,0.72
1136,1156,1,1.0
1136,1169,2,0.87
1136,1187,3,0.67
1136,1181,4,0.55
1137,1140,1,1.0
1137,1132,2,0.9
1137,1143,3,0.7
1137,1117,4,0.57
1137,1118,5,0.39
1138,1260,1,1.0
1138,1276,2,0.88
1138,1274,3,0.66
1139,1170,1,1.0
1139,1148,2,0.86
1139,1190,3,0.65
1139,1160,4,0.53
1139,1180,5,0.41
1140,1008,1,0.95
1140,1002,2,0.89
1140,1003,3,0.75
1140,1000,4,0.55
1140,1005,5,0.42
1140,1001,6,0.23
1141,1150,1,0.99
1141,1185,2,0.89
1141,1178,3,0.7
1141,1170,4,0.53
1142,1189,1,1.0
1142,1178,2,0.82
1142,1179,3,0.67
1142,1175,4,0.57
1142,1162,5,0.41
1142,1149,6,0.25
1143,1160,1,0.98
1143,1148,2,0.88
1143,1166,3,0.68
1143,1183,4,0.54
1144,1032,1,0.99
1144,1056,2,0.85
1144,1077,3,0.72
1144,1036,4,0.56
1144,1066,5,0.44
1144,1023,6,0.28
1145,1208,1,0.96
1145,1209,2,0.83
1145,1193,3,0.75
1145,1220,4,0.53
1145,1211,5,0.41
1146,1144,1,0.96
1146,1153,2,0.8
1146,1160,3,0.72
1146,1159,4,0.52
1146,1174,5,0.42
1146,1175,6,0.25
1147,1061,1,0.98
1147,1036,2,0.82
1147,1077,3,0.73
1147,1010,4,0.59
1147,1028,5,0.43
1147,1071,6,0.21
1148,1254,1,1.0
1148,1244,2,0.84
1148,1251,3,0.75
1148,1247,4,0.59
1149,1214,1,1.0
1149,1210,2,0.81
1149,1220,3,0.73
1150,1106,1,0.99
1150,1100,2,0.84
1150,1095,3,0.71
1151,1269,1,1.0
1151,1263,2,0.83
1151,1264,3,0.72
1152,1117,1,0.96
1152,1134,2,0.86
1152,1127,3,0.71
1152,1142,4,0.52
1152,1131,5,0.4
1152,1136,6,0.27
1153,1097,1,0.97
1153,1109,2,0.82
1153,1110,3,0.73
1153,1113,4,0.58
1154,1231,1,0.96
1154,1227,2,0.8
1154,1236,3,0.75
1154,1240,4,0.51
1155,1254,1,1.0
1155,1243,2,0.89
1155,1244,3,0.69
1156,1236,1,1.0
1156,1239,2,0.89
1156,1227,3,0.68
1156,1233,4,0.57
1156,1240,5,0.45
1156,1226,6,0.27
1157,1006,1,0.97
1157,1004,2,0.82
1157,1009,3,0.73
1157,1002,4,0.55
1157,1007,5,0.39
1157,1003,6,0.29
1158,1002,1,1.0
1158,1008,2,0.84
1158,1001,3,0.71
1158,1009,4,0.59
1159,1146,1,0.96
1159,1167,2,0.85
1159,1153,3,0.66
1160,1243,1,0.97
1160,1249,2,0.86
1160,1253,3,0.68
1160,1252,4,0.52
1160,1246,5,0.44
1160,1254,6,0.29
1161,1081,1,0.99
1161,1093,2,0.84
1161,1083,3,0.74
1161,1110,4,0.52
1161,1087,5,0.38
1162,1242,1,1.0
1162,1250,2,0.89
1162,1254,3,0.7
1162,1253,4,0.54
1163,1108,1,1.0
1163,1098,2,0.89
1163,1110,3,0.71
1164,1137,1,1.0
1164,1120,2,0.8
1164,1123,3,0.69
1164,1131,4,0.52
1164,1143,5,0.44
1165,1225,1,0.96
1165,1241,2,0.85
1165,1234,3,0.72
1166,1108,1,0.97
1166,1100,2,0.81
1166,1079,3,0.74
1167,1117,1,0.98
1167,1141,2,0.81
1167,1125,3,0.69
1168,1243,1,1.0
1168,1244,2,0.85
1168,1248,3,0.66
1169,1131,1,0.96
1169,1137,2,0.85
1169,1126,3,0.67
1170,1277,1,0.99
1170,1267,2,0.83
1170,1261,3,0.73
1170,1275,4,0.6
1170,1262,5,0.35
1171,1136,1,0.95
1171,1130,2,0.88
1171,1120,3,0.67
1172,1121,1,1.0
1172,1130,2,0.87
1172,1128,3,0.71
1172,1124,4,0.51
1172,1139,5,0.43
1172,1132,6,0.27
1173,1147,1,1.0
1173,1172,2,0.85
1173,1181,3,0.66
1173,1155,4,0.51
1173,1180,5,0.41
1173,1156,6,0.29
1174,1006,1,0.97
1174,1003,2,0.84
1174,1009,3,0.66
1174,1004,4,0.52
1174,1002,5,0.41
1175,1225,1,0.99
1175,1240,2,0.88
1175,1230,3,0.73
1175,1236,4,0.55
1176,1256,1,1.0
1176,1257,2,0.8
1176,1272,3,0.72
1177,1273,1,0.96
1177,1267,2,0.81
1177,1271,3,0.67
1178,1008,1,0.98
1178,1004,2,0.86
1178,1009,3,0.74
1179,1211,1,0.96
1179,1219,2,0.84
1179,1220,3,0.72
1179,1221,4,0.57
1179,1215,5,0.36
1180,1096,1,1.0
1180,1082,2,0.87
1180,1104,3,0.69
1180,1100,4,0.59
1181,1132,1,0.99
1181,1133,2,0.83
1181,1136,3,0.69
1181,1135,4,0.56
1182,1252,1,1.0
1182,1247,2,0.83
1182,1245,3,0.72
1182,1249,4,0.55
1183,1127,1,0.98
1183,1141,2,0.84
1183,1129,3,0.75
1184,1248,1,0.98
1184,1251,2,0.82
1184,1246,3,0.66
1184,1244,4,0.6
1184,1249,5,0.37
1184,1242,6,0.27
1185,1134,1,0.96
1185,1138,2,0.87
1185,1137,3,0.73
1185,1120,4,0.5
1186,1264,1,1.0
1186,1258,2,0.86
1186,1277,3,0.7
1186,1267,4,0.51
1187,1209,1,1.0
1187,1194,2,0.83
1187,1199,3,0.71
1187,1193,4,0.53
1187,1206,5,0.45
1187,1221,6,0.21
1188,1007,1,1.0
1188,1004,2,0.89
1188,1001,3,0.69
1188,1000,4,0.5
1188,1002,5,0.37
1188,1005,6,0.22
1189,1023,1,1.0
1189,1044,2,0.87
1189,1063,3,0.65
1189,1035,4,0.58
1189,1070,5,0.44
1189,1051,6,0.29
1190,1241,1,1.0
1190,1238,2,0.89
1190,1230,3,0.73
1190,1240,4,0.56
1190,1225,5,0.43
1191,1236,1,1.0
1191,1228,2,0.86
1191,1239,3,0.74
1191,1227,4,0.58
1191,1229,5,0.44
1192,1082,1,1.0
1192,1096,2,0.86
1192,1094,3,0.75
1193,1003,1,1.0
1193,1008,2,0.89
1193,1005,3,0.7
1193,1009,4,0.56
1193,1000,5,0.41
1194,1246,1,0.97
1194,1253,2,0.84
1194,1243,3,0.72
1194,1249,4,0.59
1194,1244,5,0.36
1195,1238,1,0.98
1195,1239,2,0.87
1195,1228,3,0.68
1196,1247,1,1.0
1196,1249,2,0.83
1196,1251,3,0.71
1196,1253,4,0.5
1197,1006,1,0.99
1197,1003,2,0.87
1197,1000,3,0.73
1197,1004,4,0.58
1197,1007,5,0.41
1198,1114,1,0.98
1198,1089,2,0.87
1198,1079,3,0.73
1199,1046,1,0.99
1199,1076,2,0.8
1199,1038,3,0.65
1199,1053,4,0.5
1200,1009,1,1.0
1200,1003,2,0.88
1200,1006,3,0.67
1200,1008,4,0.51
1200,1004,5,0.44
1201,1161,1,1.0
1201,1184,2,0.86
1201,1182,3,0.75
1201,1186,4,0.54
1201,1185,5,0.38
1202,1078,1,0.98
1202,1086,2,0.85
1202,1106,3,0.67
1202,1081,4,0.52
1202,1094,5,0.44
1203,1251,1,0.97
1203,1253,2,0.87
1203,1249,3,0.67
1204,1204,1,1.0
1204,1192,2,0.8
1204,1209,3,0.72
1204,1221,4,0.51
1204,1201,5,0.42
1204,1206,6,0.23
1205,1267,1,0.95
1205,1275,2,0.88
1205,1271,3,0.73
1205,1263,4,0.55
1205,1265,5,0.35
1206,1258,1,0.98
1206,1264,2,0.81
1206,1275,3,0.69
1206,1266,4,0.55
1207,1222,1,0.97
1207,1219,2,0.86
1207,1204,3,0.73
1207,1208,4,0.57
1208,1058,1,1.0
1208,1068,2,0.89
1208,1040,3,0.66
1209,1267,1,1.0
1209,1260,2,0.84
1209,1261,3,0.75
1209,1258,4,0.59
1209,1262,5,0.39
1210,1035,1,1.0
1210,1060,2,0.82
1210,1050,3,0.65
1210,1053,4,0.59
1210,1058,5,0.44
1211,1098,1,0.96
1211,1086,2,0.82
1211,1103,3,0.68
1212,1221,1,1.0
1212,1224,2,0.84
1212,1220,3,0.71
1212,1213,4,0.57
1212,1205,5,0.37
1213,1020,1,1.0
1213,1028,2,0.9
1213,1022,3,0.75
1214,1189,1,1.0
1214,1164,2,0.81
1214,1150,3,0.74
1214,1169,4,0.58
1214,1149,5,0.41
1214,1159,6,0.27
1215,1018,1,0.98
1215,1025,2,0.82
1215,1010,3,0.71
1215,1041,4,0.59
1215,1021,5,0.38
1215,1057,6,0.28
1216,1130,1,0.97
1216,1126,2,0.83
1216,1140,3,0.75
1216,1117,4,0.57
1216,1123,5,0.39
1217,1091,1,0.99
1217,1082,2,0.84
1217,1104,3,0.7
1217,1098,4,0.59
1217,1088,5,0.42
1217,1097,6,0.26
1218,1180,1,1.0
1218,1158,2,0.82
1218,1156,3,0.73
1218,1171,4,0.6
1218,1183,5,0.44
1218,1189,6,0.22
1219,1196,1,1.0
1219,1193,2,0.87
1219,1211,3,0.71
1219,1210,4,0.58
1219,1224,5,0.38
1219,1205,6,0.21
1220,1233,1,0.99
1220,1229,2,0.9
1220,1231,3,0.71
1220,1238,4,0.56
1220,1226,5,0.43
1220,1228,6,0.29
1221,1252,1,0.95
1221,1248,2,0.81
1221,1253,3,0.68
1221,1246,4,0.56
1221,1251,5,0.44
1221,1245,6,0.27
1222,1263,1,1.0
1222,1260,2,0.88
1222,1278,3,0.65
1222,1255,4,0.52
1223,1133,1,0.96
1223,1129,2,0.89
1223,1134,3,0.74
1224,1140,1,0.99
1224,1120,2,0.84
1224,1119,3,0.71
1224,1143,4,0.57
1224,1134,5,0.36
1224,1130,6,0.29
1225,1228,1,1.0
1225,1238,2,0.86
1225,1229,3,0.75
1225,1236,4,0.5
1225,1239,5,0.42
1226,1263,1,1.0
1226,1258,2,0.89
1226,1270,3,0.71
1226,1256,4,0.57
1226,1277,5,0.39
1227,1067,1,1.0
1227,1027,2,0.87
1227,1077,3,0.72
1227,1038,4,0.56
1227,1013,5,0.43
1227,1011,6,0.25
1228,1192,1,1.0
1228,1210,2,0.86
1228,1205,3,0.69
1228,1198,4,0.56
1229,1251,1,0.98
1229,1246,2,0.82
1229,1247,3,0.72
1229,1252,4,0.53
1229,1244,5,0.43
1229,1248,6,0.22
1230,1190,1,0.98
1230,1168,2,0.86
1230,1160,3,0.74
1230,1175,4,0.56
1230,1181,5,0.43
1230,1159,6,0.24
1231,1172,1,0.99
1231,1164,2,0.88
1231,1152,3,0.75
1231,1173,4,0.5
1231,1150,5,0.44
1232,1249,1,0.99
1232,1253,2,0.83
1232,1250,3,0.74
1232,1248,4,0.53
1233,1009,1,0.98
1233,1003,2,0.81
1233,1006,3,0.68
1233,1007,4,0.54
1233,1000,5,0.44
1234,1205,1,1.0
1234,1202,2,0.83
1234,1199,3,0.71
1234,1221,4,0.51
1234,1200,5,0.37
1235,1265,1,0.96
1235,1275,2,0.82
1235,1261,3,0.73
1235,1278,4,0.58
1235,1256,5,0.35
1236,1214,1,1.0
1236,1193,2,0.85
1236,1208,3,0.73
1237,1231,1,1.0
1237,1236,2,0.88
1237,1239,3,0.69
1238,1127,1,1.0
1238,1128,2,0.86
1238,1138,3,0.72
1238,1117,4,0.55
1238,1137,5,0.43
1239,1000,1,1.0
1239,1005,2,0.87
1239,1007,3,0.74
1239,1002,4,0.51
1239,1004,5,0.44
1240,1266,1,0.98
1240,1257,2,0.89
1240,1276,3,0.75
1240,1277,4,0.57
1240,1274,5,0.36
1240,1272,6,0.24
1241,1214,1,1.0
1241,1212,2,0.82
1241,1197,3,0.66
1242,1092,1,1.0
1242,1094,2,0.83
1242,1080,3,0.71
1242,1088,4,0.55
1243,1121,1,1.0
1243,1129,2,0.83
1243,1132,3,0.74
1244,1205,1,0.96
1244,1195,2,0.87
1244,1212,3,0.7
1244,1222,4,0.52
1244,1208,5,0.41
1244,1215,6,0.28
1245,1218,1,1.0
1245,1213,2,0.86
1245,1224,3,0.67
1246,1261,1,1.0
1246,1259,2,0.82
1246,1269,3,0.67
1246,1256,4,0.55
1246,1278,5,0.4
1246,1262,6,0.22
1247,1138,1,0.98
1247,1135,2,0.82
1247,1124,3,0.74
1247,1128,4,0.6
1247,1141,5,0.44
1247,1137,6,0.27
1248,1189,1,0.99
1248,1175,2,0.85
1248,1177,3,0.71
1249,1173,1,0.95
1249,1178,2,0.87
1249,1171,3,0.71
1249,1151,4,0.56
1250,1111,1,1.0
1250,1108,2,0.85
1250,1099,3,0.72
1250,1113,4,0.52
1251,1041,1,1.0
1251,1037,2,0.89
1251,1040,3,0.72
1251,1025,4,0.55
1251,1045,5,0.41
1252,1253,1,1.0
1252,1249,2,0.83
1252,1244,3,0.67
1252,1248,4,0.6
1252,1247,5,0.44
1253,1256,1,0.99
1253,1255,2,0.84
1253,1277,3,0.67
1253,1276,4,0.54
1253,1266,5,0.37
1254,1268,1,1.0
1254,1261,2,0.83
1254,1258,3,0.69
1254,1271,4,0.51
1254,1272,5,0.44
1255,1183,1,1.0
1255,1188,2,0.87
1255,1146,3,0.65
1255,1168,4,0.53
1255,1152,5,0.37
1255,1173,6,0.29
1256,1269,1,0.96
1256,1276,2,0.88
1256,1274,3,0.68
1256,1255,4,0.53
1256,1275,5,0.39
1256,1266,6,0.24
1257,1123,1,0.98
1257,1138,2,0.81
1257,1142,3,0.7
1257,1124,4,0.52
1257,1136,5,0.41
1257,1137,6,0.2
1258,1061,1,0.99
1258,1040,2,0.86
1258,1050,3,0.67
1258,1056,4,0.52
1258,1013,5,0.41
1258,1059,6,0.29
1259,1106,1,0.96
1259,1103,2,0.85
1259,1082,3,0.75
1259,1114,4,0.5
1259,1110,5,0.39
1260,1004,1,1.0
1260,1000,2,0.88
1260,1001,3,0.71
1260,1007,4,0.57
1260,1008,5,0.4
1261,1186,1,1.0
1261,1161,2,0.9
1261,1166,3,0.73
1261,1150,4,0.54
1261,1165,5,0.42
1262,1003,1,1.0
1262,1006,2,0.89
1262,1002,3,0.68
1262,1001,4,0.52
1262,1005,5,0.42
1263,1008,1,0.95
1263,1005,2,0.8
1263,1001,3,0.74
1264,1239,1,1.0
1264,1233,2,0.88
1264,1225,3,0.65
1265,1073,1,0.98
1265,1014,2,0.82
1265,1019,3,0.73
1265,1056,4,0.52
1265,1015,5,0.38
1266,1253,1,1.0
1266,1245,2,0.84
1266,1244,3,0.69
1267,1199,1,1.0
1267,1218,2,0.81
1267,1215,3,0.7
1267,1211,4,0.57
1267,1201,5,0.42
1268,1143,1,0.95
1268,1117,2,0.88
1268,1134,3,0.71
1269,1258,1,0.96
1269,1259,2,0.86
1269,1271,3,0.69
1269,1262,4,0.58
1270,1244,1,1.0
1270,1254,2,0.84
1270,1249,3,0.72
1270,1250,4,0.53
1270,1247,5,0.4
1271,1109,1,0.98
1271,1106,2,0.87
1271,1105,3,0.7
1272,1085,1,0.99
1272,1092,2,0.82
1272,1110,3,0.69
1272,1105,4,0.53
1272,1079,5,0.38
1273,1125,1,0.99
1273,1124,2,0.9
1273,1122,3,0.72
1273,1141,4,0.6
1274,1260,1,1.0
1274,1266,2,0.86
1274,1257,3,0.65
1275,1272,1,0.99
1275,1270,2,0.85
1275,1264,3,0.66
1275,1257,4,0.53
1276,1155,1,1.0
1276,1178,2,0.9
1276,1159,3,0.66
1276,1176,4,0.52
1277,1255,1,1.0
1277,1262,2,0.81
1277,1274,3,0.69
1277,1276,4,0.58
1277,1257,5,0.4
1277,1265,6,0.28
1278,1212,1,0.96
1278,1208,2,0.85
1278,1214,3,0.69
1278,1207,4,0.57
1279,1254,1,0.95
1279,1253,2,0.87
1279,1250,3,0.71
1279,1245,4,0.59
1280,1254,1,1.0
1280,1247,2,0.88
1280,1244,3,0.73
1280,1245,4,0.55
1280,1252,5,0.38
1281,1233,1,0.98
1281,1228,2,0.87
1281,1235,3,0.7
1281,1237,4,0.59
1282,1131,1,1.0
1282,1138,2,0.84
1282,1132,3,0.66
1283,1117,1,1.0
1283,1122,2,0.82
1283,1128,3,0.72
1283,1136,4,0.52
1284,1215,1,1.0
1284,1209,2,0.81
1284,1198,3,0.74
1284,1200,4,0.55
1284,1194,5,0.41
1284,1192,6,0.25
1285,1271,1,1.0
1285,1266,2,0.85
1285,1272,3,0.69
1285,1268,4,0.53
1286,1229,1,1.0
1286,1232,2,0.87
1286,1226,3,0.74
1286,1235,4,0.53
1286,1241,5,0.38
1286,1237,6,0.29
1287,1167,1,0.96
1287,1157,2,0.85
1287,1185,3,0.67
1287,1162,4,0.56
1288,1182,1,1.0
1288,1169,2,0.83
1288,1186,3,0.7
1288,1175,4,0.59
1288,1173,5,0.44
1289,1253,1,0.97
1289,1250,2,0.87
1289,1254,3,0.7
1289,1242,4,0.53
1290,1198,1,0.97
1290,1202,2,0.81
1290,1193,3,0.75
1290,1203,4,0.53
1291,1007,1,0.97
1291,1008,2,0.81
1291,1004,3,0.7
1291,1001,4,0.51
1292,1008,1,1.0
1292,1006,2,0.81
1292,1000,3,0.71
1292,1002,4,0.59
1292,1004,5,0.38
1292,1007,6,0.2
1293,1266,1,0.98
1293,1270,2,0.88
1293,1269,3,0.74
1293,1257,4,0.56
1294,1250,1,0.99
1294,1248,2,0.88
1294,1251,3,0.74
1294,1244,4,0.56
1294,1253,5,0.41
1295,1198,1,0.96
1295,1215,2,0.82
1295,1194,3,0.72
1295,1203,4,0.53
1296,1007,1,1.0
1296,1005,2,0.81
1296,1008,3,0.7
1296,1004,4,0.56
1296,1006,5,0.39
1297,1062,1,1.0
1297,1055,2,0.87
1297,1072,3,0.71
1297,1011,4,0.59
1297,1044,5,0.37
1298,1090,1,1.0
1298,1099,2,0.9
1298,1080,3,0.66
1299,1096,1,0.96
1299,1079,2,0.85
1299,1082,3,0.65
1299,1095,4,0.51
1300,1033,1,0.96
1300,1025,2,0.88
1300,1074,3,0.69
1301,1075,1,0.98
1301,1044,2,0.85
1301,1071,3,0.66
1301,1027,4,0.56
1301,1018,5,0.39
1301,1042,6,0.24
1302,1202,1,0.99
1302,1197,2,0.88
1302,1201,3,0.68
1302,1211,4,0.51
1302,1194,5,0.41
1302,1210,6,0.22
1303,1236,1,1.0
1303,1232,2,0.88
1303,1227,3,0.72
1303,1229,4,0.58
1304,1132,1,1.0
1304,1129,2,0.88
1304,1118,3,0.72
1304,1141,4,0.56
1304,1135,5,0.39
1304,1138,6,0.23
1305,1005,1,1.0
1305,1008,2,0.89
1305,1009,3,0.73
1306,1193,1,1.0
1306,1217,2,0.82
1306,1214,3,0.71
1306,1222,4,0.6
1306,1215,5,0.44
1307,1225,1,0.99
1307,1238,2,0.89
1307,1228,3,0.75
1307,1226,4,0.52
1307,1227,5,0.39
1307,1231,6,0.22
1308,1117,1,0.98
1308,1127,2,0.89
1308,1136,3,0.74
1308,1130,4,0.55
1308,1138,5,0.35
1309,1195,1,0.95
1309,1218,2,0.83
1309,1199,3,0.7
1309,1206,4,0.5
1309,1196,5,0.42
1310,1255,1,0.98
1310,1263,2,0.81
1310,1267,3,0.71
1310,1278,4,0.5
1310,1262,5,0.42
1311,1121,1,1.0
1311,1131,2,0.86
1311,1124,3,0.7
1311,1138,4,0.55
1311,1139,5,0.44
1311,1126,6,0.28
1312,1138,1,0.95
1312,1143,2,0.8
1312,1123,3,0.74
1313,1169,1,1.0
1313,1147,2,0.82
1313,1173,3,0.74
1313,1185,4,0.51
1314,1079,1,0.96
1314,1091,2,0.86
1314,1087,3,0.66
1315,1026,1,1.0
1315,1075,2,0.83
1315,1068,3,0.74
1316,1265,1,0.98
1316,1271,2,0.87
1316,1262,3,0.74
1317,1003,1,1.0
1317,1008,2,0.86
1317,1005,3,0.74
1317,1001,4,0.55
1318,1185,1,0.99
1318,1190,2,0.87
1318,1170,3,0.66
1318,1164,4,0.52
1318,1189,5,0.43
1318,1156,6,0.21
1319,1157,1,0.96
1319,1186,2,0.84
1319,1158,3,0.68
1319,1146,4,0.52
1319,1183,5,0.4
1320,1245,1,1.0
1320,1243,2,0.88
1320,1244,3,0.74
1320,1252,4,0.53
1321,1223,1,0.96
1321,1210,2,0.85
1321,1195,3,0.73
1321,1207,4,0.51
1321,1202,5,0.44
1322,1211,1,0.96
1322,1198,2,0.81
1322,1222,3,0.72
1323,1220,1,0.98
1323,1203,2,0.86
1323,1213,3,0.65
1323,1196,4,0.52
1324,1117,1,0.97
1324,1141,2,0.84
1324,1122,3,0.66
1325,1000,1,0.98
1325,1004,2,0.87
1325,1002,3,0.74
1325,1006,4,0.59
1326,1106,1,0.98
1326,1102,2,0.84
1326,1108,3,0.68
1326,1083,4,0.53
1327,1206,1,0.99
1327,1212,2,0.88
1327,1221,3,0.68
1327,1222,4,0.52
1327,1208,5,0.45
1328,1147,1,1.0
1328,1144,2,0.83
1328,1188,3,0.7
1328,1154,4,0.56
1328,1175,5,0.38
1329,1006,1,1.0
1329,1002,2,0.87
1329,1005,3,0.67
1329,1000,4,0.59
1329,1009,5,0.41
1329,1003,6,0.22
1330,1186,1,1.0
1330,1169,2,0.84
1330,1164,3,0.71
1330,1162,4,0.57
1331,1051,1,0.97
1331,1020,2,0.87
1331,1047,3,0.7
1331,1056,4,0.58
1331,1017,5,0.43
1332,1006,1,1.0
1332,1007,2,0.82
1332,1000,3,0.67
1333,1117,1,0.95
1333,1131,2,0.81
1333,1137,3,0.72
1333,1128,4,0.52
1333,1133,5,0.36
1334,1207,1,0.99
1334,1224,2,0.84
1334,1199,3,0.71
1334,1194,4,0.5
1334,1201,5,0.42
1335,1232,1,1.0
1335,1229,2,0.8
1335,1235,3,0.69
1335,1239,4,0.53
1335,1240,5,0.41
1336,1274,1,0.97
1336,1266,2,0.84
1336,1278,3,0.67
1337,1153,1,1.0
1337,1162,2,0.84
1337,1155,3,0.71
1337,1186,4,0.56
1338,1243,1,1.0
1338,1252,2,0.85
1338,1253,3,0.67
1338,1250,4,0.57
1338,1244,5,0.41
1338,1251,6,0.25
1339,1252,1,0.98
1339,1242,2,0.9
1339,1254,3,0.74
1339,1244,4,0.58
1339,1247,5,0.44
1339,1250,6,0.25
1340,1274,1,0.99
1340,1259,2,0.83
1340,1272,3,0.71
1340,1268,4,0.56
1340,1269,5,0.37
1340,1256,6,0.22
1341,1082,1,1.0
1341,1101,2,0.9
1341,1080,3,0.74
1341,1112,4,0.52
1341,1102,5,0.45
1342,1095,1,0.96
1342,1088,2,0.83
1342,1086,3,0.75
1342,1106,4,0.6
1343,1277,1,1.0
1343,1261,2,0.81
1343,1270,3,0.68
1343,1256,4,0.54
1343,1262,5,0.4
1344,1241,1,0.97
1344,1232,2,0.82
1344,1239,3,0.68
1344,1231,4,0.52
1345,1126,1,0.99
1345,1118,2,0.87
1345,1119,3,0.67
1345,1142,4,0.56
1346,1000,1,0.95
1346,1002,2,0.82
1346,1008,3,0.66
1346,1007,4,0.55
1346,1009,5,0.39
1347,1225,1,1.0
1347,1237,2,0.87
1347,1238,3,0.73
1347,1228,4,0.57
1348,1212,1,0.99
1348,1192,2,0.83
1348,1217,3,0.74
1349,1114,1,1.0
1349,1088,2,0.89
1349,1110,3,0.73
1349,1106,4,0.57
1349,1113,5,0.39
1349,1104,6,0.24
1350,1170,1,0.98
1350,1162,2,0.87
1350,1189,3,0.75
1351,1109,1,0.97
1351,1099,2,0.86
1351,1116,3,0.73
1352,1251,1,0.99
1352,1252,2,0.85
1352,1245,3,0.65
1352,1243,4,0.56
1352,1250,5,0.39
1353,1171,1,1.0
1353,1172,2,0.81
1353,1184,3,0.67
1354,1204,1,0.98
1354,1214,2,0.81
1354,1222,3,0.69
1354,1199,4,0.52
1355,1013,1,0.98
1355,1019,2,0.84
1355,1010,3,0.73
1355,1018,4,0.5
1356,1250,1,0.97
1356,1254,2,0.84
1356,1253,3,0.7
1356,1249,4,0.51
1356,1251,5,0.43
1356,1248,6,0.23
1357,1272,1,1.0
1357,1261,2,0.84
1357,1268,3,0.73
1358,1107,1,0.98
1358,1109,2,0.86
1358,1094,3,0.69
1358,1089,4,0.55
1359,1223,1,1.0
1359,1195,2,0.87
1359,1202,3,0.69
1359,1206,4,0.51
1359,1200,5,0.39
1359,1216,6,0.27
1360,1206,1,1.0
1360,1213,2,0.88
1360,1198,3,0.7
1361,1067,1,1.0
1361,1011,2,0.87
1361,1075,3,0.73
1361,1051,4,0.6
1361,1064,5,0.36
1362,1245,1,1.0
1362,1252,2,0.85
1362,1243,3,0.69
1362,1251,4,0.57
1363,1153,1,0.95
1363,1172,2,0.89
1363,1177,3,0.72
1363,1187,4,0.53
1364,1245,1,0.99
1364,1243,2,0.85
1364,1253,3,0.65
1364,1247,4,0.59
1364,1252,5,0.4
1364,1242,6,0.21
1365,1249,1,0.98
1365,1243,2,0.83
1365,1246,3,0.68
1365,1251,4,0.58
1365,1253,5,0.4
1366,1091,1,0.98
1366,1085,2,0.84
1366,1079,3,0.69
1366,1096,4,0.53
1367,1191,1,1.0
1367,1166,2,0.84
1367,1172,3,0.65
1368,1227,1,0.97
1368,1231,2,0.81
1368,1235,3,0.66
1368,1229,4,0.57
1368,1240,5,0.41
1368,1232,6,0.24
1369,1148,1,0.98
1369,1159,2,0.85
1369,1149,3,0.71
1369,1154,4,0.59
1369,1169,5,0.44
1370,1197,1,0.95
1370,1211,2,0.83
1370,1212,3,0.65
1370,1219,4,0.56
1370,1214,5,0.42
1370,1217,6,0.28
1371,1027,1,0.99
1371,1041,2,0.9
1371,1048,3,0.66
1372,1251,1,0.99
1372,1247,2,0.8
1372,1243,3,0.75
1372,1245,4,0.53
1372,1254,5,0.42
1373,1180,1,1.0
1373,1151,2,0.84
1373,1185,3,0.66
1374,1198,1,1.0
1374,1212,2,0.9
1374,1196,3,0.71
1374,1223,4,0.55
1375,1001,1,1.0
1375,1003,2,0.8
1375,1002,3,0.71
1375,1008,4,0.52
1376,1015,1,0.98
1376,1067,2,0.87
